ID,Spotify URL,Length in sec
1NACq6NyORgu54HWK3xoKX,https://open.spotify.com/episode/1NACq6NyORgu54HWK3xoKX,268.0975963718821
368wxdIT6zjwGGuV9V7uOg,https://open.spotify.com/episode/368wxdIT6zjwGGuV9V7uOg,4128.435510204082
3irtttlGXKViDVXO5Wf6PW,https://open.spotify.com/episode/3irtttlGXKViDVXO5Wf6PW,4780.270589569161
65zMnLl54JZDSWenDsesRw,https://open.spotify.com/episode/65zMnLl54JZDSWenDsesRw,4968.450997732426
44BEvbhon95mYYwqWkeJNT,https://open.spotify.com/episode/44BEvbhon95mYYwqWkeJNT,3245.29052154195
49nJJLeMK3qu6Z62FbZFzj,https://open.spotify.com/episode/49nJJLeMK3qu6Z62FbZFzj,4816.375873015873
7L0NjTacvgkrUSx4zkCGqP,https://open.spotify.com/episode/7L0NjTacvgkrUSx4zkCGqP,1301.6177777777777
18cjwDCvQZiUWlYFtakK9b,https://open.spotify.com/episode/18cjwDCvQZiUWlYFtakK9b,3338.4489795918366
2VX3zExHwnAS8cIMXFrhPm,https://open.spotify.com/episode/2VX3zExHwnAS8cIMXFrhPm,4488.997732426304
3YJWsCpR50Cr47OOimkhy6,https://open.spotify.com/episode/3YJWsCpR50Cr47OOimkhy6,3324.0526077097506
7KFMl3xxIsdTqLwatSCb4w,https://open.spotify.com/episode/7KFMl3xxIsdTqLwatSCb4w,3389.741859410431
00g8FNckXTiLhKmP1v8576,https://open.spotify.com/episode/00g8FNckXTiLhKmP1v8576,3414.1692517006804
6eb13PDzCZH9wXEPgQSdO7,https://open.spotify.com/episode/6eb13PDzCZH9wXEPgQSdO7,4063.1437641723355
6vFlfC8kYp1cH3UsOhcTaS,https://open.spotify.com/episode/6vFlfC8kYp1cH3UsOhcTaS,5345.372879818594
6fDuCM4KPfQPPDrXkTIt1y,https://open.spotify.com/episode/6fDuCM4KPfQPPDrXkTIt1y,1554.0883446712019
2Gi7izxKV6kGKqO9KONFMt,https://open.spotify.com/episode/2Gi7izxKV6kGKqO9KONFMt,2700.271746031746
2gTzfRJZK3k93l8BLNfGH4,https://open.spotify.com/episode/2gTzfRJZK3k93l8BLNfGH4,3265.4918820861676
6qPT2GXv9lTvqqS5luChtS,https://open.spotify.com/episode/6qPT2GXv9lTvqqS5luChtS,3676.6940589569163
3uyElBZ9o1KdHUPLhqodWo,https://open.spotify.com/episode/3uyElBZ9o1KdHUPLhqodWo,1020.0526077097505
5qOSSxChZ9yp6b9wjkjmNG,https://open.spotify.com/episode/5qOSSxChZ9yp6b9wjkjmNG,3231.335328798186
3mNCR27F96FZMR8ErgHB17,https://open.spotify.com/episode/3mNCR27F96FZMR8ErgHB17,638.50231292517
6hMnZDSnmWJj8wM1N00sPy,https://open.spotify.com/episode/6hMnZDSnmWJj8wM1N00sPy,670.2672108843537
6qdl2v77OAnDUQdYuLaZzM,https://open.spotify.com/episode/6qdl2v77OAnDUQdYuLaZzM,599.4231292517006
3EMEfrTxBl6ksAMsy1C3oS,https://open.spotify.com/episode/3EMEfrTxBl6ksAMsy1C3oS,706.165260770975
0h3kL0ZsZgxtnpMBJtRBex,https://open.spotify.com/episode/0h3kL0ZsZgxtnpMBJtRBex,1740.3839909297053
3uRNhrSFO1YrwJzjgfaml0,https://open.spotify.com/episode/3uRNhrSFO1YrwJzjgfaml0,1573.08
48yZle42aLS9028NIohneP,https://open.spotify.com/episode/48yZle42aLS9028NIohneP,2833.6319954648525
1tl0PtNcWQWiEz6vuf2Nnp,https://open.spotify.com/episode/1tl0PtNcWQWiEz6vuf2Nnp,826.7039909297052
6y7hQX3FCuhskQ1pAmqYo7,https://open.spotify.com/episode/6y7hQX3FCuhskQ1pAmqYo7,2246.7839909297054
7nz7dHK1WczBgubzMZe8Ts,https://open.spotify.com/episode/7nz7dHK1WczBgubzMZe8Ts,2059.103990929705
4jQoUXKepGjCGokhJ8qEa6,https://open.spotify.com/episode/4jQoUXKepGjCGokhJ8qEa6,1786.5
4njc7aNth8Vhj7uDGPO4Io,https://open.spotify.com/episode/4njc7aNth8Vhj7uDGPO4Io,2040.5
7aTYnWsKxNzOfRA1rSAxMj,https://open.spotify.com/episode/7aTYnWsKxNzOfRA1rSAxMj,1499.0
5TpZNRPQPm8QFLAWko6apD,https://open.spotify.com/episode/5TpZNRPQPm8QFLAWko6apD,39.497142857142855
5USZovnkMzYeYmMk1hwhoc,https://open.spotify.com/episode/5USZovnkMzYeYmMk1hwhoc,1306.168888888889
6NhqVBENo2m3VR3i80OKDT,https://open.spotify.com/episode/6NhqVBENo2m3VR3i80OKDT,1622.3085714285714
7e7ZRZyp5Vb0P992WnIbjo,https://open.spotify.com/episode/7e7ZRZyp5Vb0P992WnIbjo,1153.7066666666667
7ljCleHUkQRNXyaI1YDy1i,https://open.spotify.com/episode/7ljCleHUkQRNXyaI1YDy1i,754.7181859410431
06LyOxbM6ZxhQbhSGavSkt,https://open.spotify.com/episode/06LyOxbM6ZxhQbhSGavSkt,50.6659410430839
1V7oDlAkcqLowFnTPLHhmP,https://open.spotify.com/episode/1V7oDlAkcqLowFnTPLHhmP,547.3639909297052
3elhlSReuEmSsJQaBEhuZx,https://open.spotify.com/episode/3elhlSReuEmSsJQaBEhuZx,4008.5072108843538
1JZgpIEfiMYtiqe6KpoCVJ,https://open.spotify.com/episode/1JZgpIEfiMYtiqe6KpoCVJ,1753.1065759637188
4DuTAWUFiRVQfXKH1KcFZu,https://open.spotify.com/episode/4DuTAWUFiRVQfXKH1KcFZu,1287.7090249433106
1GzmGGUEciMhCn234FxsjX,https://open.spotify.com/episode/1GzmGGUEciMhCn234FxsjX,191.00024943310657
3YClUwf0ygiNb18xlxxwkn,https://open.spotify.com/episode/3YClUwf0ygiNb18xlxxwkn,4077.871020408163
464qe1UhjmX1XbZjN3spA7,https://open.spotify.com/episode/464qe1UhjmX1XbZjN3spA7,158.82448979591837
4kDvSYmVgPPKN3k5WYxvYq,https://open.spotify.com/episode/4kDvSYmVgPPKN3k5WYxvYq,4498.416326530612
1yC7vNKqCP4XDFgt4laZNI,https://open.spotify.com/episode/1yC7vNKqCP4XDFgt4laZNI,658.2392743764173
7Bkk9IpF3jWS9n5dg3XuyR,https://open.spotify.com/episode/7Bkk9IpF3jWS9n5dg3XuyR,362.97433106575966
2Hpu1RFSS9y2ESYdPzQ5Eo,https://open.spotify.com/episode/2Hpu1RFSS9y2ESYdPzQ5Eo,307.94303854875284
3Ay2B46WMjPrP4pkpwCue4,https://open.spotify.com/episode/3Ay2B46WMjPrP4pkpwCue4,319.18149659863946
3CgZMEG1EihJQEi75YWdn6,https://open.spotify.com/episode/3CgZMEG1EihJQEi75YWdn6,2515.9836734693877
122L8k0hawaV9zzmcMiya0,https://open.spotify.com/episode/122L8k0hawaV9zzmcMiya0,3574.154739229025
1EscNno7fwWDXc2RgLQJJA,https://open.spotify.com/episode/1EscNno7fwWDXc2RgLQJJA,3499.990204081633
4LNaoLpURKPTDzZiSSVeGg,https://open.spotify.com/episode/4LNaoLpURKPTDzZiSSVeGg,4542.380408163265
5nf4J9vdijwTPd9iirPopN,https://open.spotify.com/episode/5nf4J9vdijwTPd9iirPopN,2614.148934240363
4rp6cqb7zDKWrlXouS82Yq,https://open.spotify.com/episode/4rp6cqb7zDKWrlXouS82Yq,962.9779591836734
09VJF1VA5K2JD7OJziHA90,https://open.spotify.com/episode/09VJF1VA5K2JD7OJziHA90,68.77750566893424
6vnIBRDkQB0vner0sVEd6V,https://open.spotify.com/episode/6vnIBRDkQB0vner0sVEd6V,1649.5920181405895
7fNZ4fQgjBHIThkFKqXUcR,https://open.spotify.com/episode/7fNZ4fQgjBHIThkFKqXUcR,3518.9609070294787
1iZ3otm6XQzKvb6dlckjou,https://open.spotify.com/episode/1iZ3otm6XQzKvb6dlckjou,2075.0367346938774
3LrA37YAaPEQ4pnQZx8Rk3,https://open.spotify.com/episode/3LrA37YAaPEQ4pnQZx8Rk3,1526.3085714285714
7EoEfxVhHkF7bXm0MUljCt,https://open.spotify.com/episode/7EoEfxVhHkF7bXm0MUljCt,1830.4261224489796
5Vc1Nc4v5sdC3lWgs681Xi,https://open.spotify.com/episode/5Vc1Nc4v5sdC3lWgs681Xi,205.9750113378685
7FzTKwtlxwrIglYDMZAalF,https://open.spotify.com/episode/7FzTKwtlxwrIglYDMZAalF,2473.655782312925
0H8OsjjLJjwQVmNak61nOS,https://open.spotify.com/episode/0H8OsjjLJjwQVmNak61nOS,3074.6383673469386
42MK45zFgmf9nRAV8c2Fue,https://open.spotify.com/episode/42MK45zFgmf9nRAV8c2Fue,3288.633469387755
0Vk3XZy5Ct4vHlHXX4JEEM,https://open.spotify.com/episode/0Vk3XZy5Ct4vHlHXX4JEEM,792.6131519274377
5rDZxSmDdFwkLEJ6uptS6g,https://open.spotify.com/episode/5rDZxSmDdFwkLEJ6uptS6g,2695.2282766439907
5SfJN11BxIc5LonW2IyQgH,https://open.spotify.com/episode/5SfJN11BxIc5LonW2IyQgH,3200.1337641723358
7kwdEH28V4jZdfeTgfEhdw,https://open.spotify.com/episode/7kwdEH28V4jZdfeTgfEhdw,2733.0155102040817
6khqRCMf2IlTWSxun5n1qu,https://open.spotify.com/episode/6khqRCMf2IlTWSxun5n1qu,2061.86231292517
1AI5cvt7CRfWf66GTSiFSD,https://open.spotify.com/episode/1AI5cvt7CRfWf66GTSiFSD,1097.1196371882086
3iR6NR4ym3a2OeKIQcvkT8,https://open.spotify.com/episode/3iR6NR4ym3a2OeKIQcvkT8,2903.7946485260773
3RbQNRdqbXaVOf19d0Pkx3,https://open.spotify.com/episode/3RbQNRdqbXaVOf19d0Pkx3,1841.214693877551
4Karbu19gjdgVIRUgcRhCh,https://open.spotify.com/episode/4Karbu19gjdgVIRUgcRhCh,199.60163265306122
2dHli03mvdQ2urFziVgf2M,https://open.spotify.com/episode/2dHli03mvdQ2urFziVgf2M,1861.7063038548754
0KbgljRfsQ3tNlwtDl4EtG,https://open.spotify.com/episode/0KbgljRfsQ3tNlwtDl4EtG,1320.507120181406
2kYbMA4tTi6nOGWLADwUZB,https://open.spotify.com/episode/2kYbMA4tTi6nOGWLADwUZB,2099.4554195011337
2M3fvQrAHBs7k6bs10KaC0,https://open.spotify.com/episode/2M3fvQrAHBs7k6bs10KaC0,2694.1881179138322
4Iv7NQ5XQ5H6yySkFNv0O0,https://open.spotify.com/episode/4Iv7NQ5XQ5H6yySkFNv0O0,3727.9637188208617
0B9Lu3ZYWyvj6NMEmdbP5n,https://open.spotify.com/episode/0B9Lu3ZYWyvj6NMEmdbP5n,1553.8677551020407
0p4dILqQWaEviwbdT935GJ,https://open.spotify.com/episode/0p4dILqQWaEviwbdT935GJ,2610.494693877551
5hlMuMrikknxKEC7ofY9zh,https://open.spotify.com/episode/5hlMuMrikknxKEC7ofY9zh,1478.6873469387756
5mY5Ned26c8q2IE6yGZKS4,https://open.spotify.com/episode/5mY5Ned26c8q2IE6yGZKS4,1662.3786848072561
13nF7mBTWwCuU4FQLhFPDt,https://open.spotify.com/episode/13nF7mBTWwCuU4FQLhFPDt,1020.8420861678004
7rTw6XQajF9SINplm5F33D,https://open.spotify.com/episode/7rTw6XQajF9SINplm5F33D,507.982947845805
1iroOQwzNBnYcduZ3N5S1k,https://open.spotify.com/episode/1iroOQwzNBnYcduZ3N5S1k,427.432925170068
7mDcdnPyXYdtUEop5KxfbH,https://open.spotify.com/episode/7mDcdnPyXYdtUEop5KxfbH,1238.5291609977323
7pUBDL9NmzDbTf2RgCWjQx,https://open.spotify.com/episode/7pUBDL9NmzDbTf2RgCWjQx,1800.1502040816326
38d1DmWDIOXaUgViuXxLCo,https://open.spotify.com/episode/38d1DmWDIOXaUgViuXxLCo,1732.1157369614511
3N7lnG2dYi30t4Jo5ktahm,https://open.spotify.com/episode/3N7lnG2dYi30t4Jo5ktahm,4573.262947845805
6SmPk7cc9HhrK4GZ7tMwqV,https://open.spotify.com/episode/6SmPk7cc9HhrK4GZ7tMwqV,78.59954648526077
6ozgTPxS4OixfKvZDO8bJ8,https://open.spotify.com/episode/6ozgTPxS4OixfKvZDO8bJ8,3330.1130158730157
2kbVDJXRySHRGpKhc4wb25,https://open.spotify.com/episode/2kbVDJXRySHRGpKhc4wb25,889.4635827664399
75NGJ4OIDDFYDsfvvM1FBm,https://open.spotify.com/episode/75NGJ4OIDDFYDsfvvM1FBm,1039.9288888888889
3BzIBMHbL6yJ7mTSf7BKuV,https://open.spotify.com/episode/3BzIBMHbL6yJ7mTSf7BKuV,3434.7796371882087
3Uunw36fPLj7y1klJOvtT3,https://open.spotify.com/episode/3Uunw36fPLj7y1klJOvtT3,3608.1473922902496
6LaogeIfaI7olCjrIdwKkW,https://open.spotify.com/episode/6LaogeIfaI7olCjrIdwKkW,4114.970566893424
7Hv0wxkwGzcxt7YUhL6eLp,https://open.spotify.com/episode/7Hv0wxkwGzcxt7YUhL6eLp,3300.3752607709753
2YsdMoZwf0uE3w2whHBZU4,https://open.spotify.com/episode/2YsdMoZwf0uE3w2whHBZU4,235.03238095238095
1UX5GQwKN13c6bolg2jInl,https://open.spotify.com/episode/1UX5GQwKN13c6bolg2jInl,1560.2648526077098
7lZqPnjqk3tuTmo6B4GkS2,https://open.spotify.com/episode/7lZqPnjqk3tuTmo6B4GkS2,336.50358276643993
3JkeuSOIFXMVrH4AMKYs5z,https://open.spotify.com/episode/3JkeuSOIFXMVrH4AMKYs5z,3150.2512471655327
5Sd2hMlmcrtQSSk5vCxZea,https://open.spotify.com/episode/5Sd2hMlmcrtQSSk5vCxZea,5323.728979591837
1qdFKHlZ1KEO8C6ksXhxTd,https://open.spotify.com/episode/1qdFKHlZ1KEO8C6ksXhxTd,3557.831111111111
7vHnnzYdy6K2xnfznnkCLf,https://open.spotify.com/episode/7vHnnzYdy6K2xnfznnkCLf,4139.189115646259
277hWUiI9m4hyUhQtLyIXg,https://open.spotify.com/episode/277hWUiI9m4hyUhQtLyIXg,235.68253968253967
3hKHz9cvyQLoK0Iq4W3NCb,https://open.spotify.com/episode/3hKHz9cvyQLoK0Iq4W3NCb,44.14113378684807
6mYt7l9AFIBs35nwZ2b1Dr,https://open.spotify.com/episode/6mYt7l9AFIBs35nwZ2b1Dr,345.79156462585036
19Vt3D7qLzy5FdsPExpzzL,https://open.spotify.com/episode/19Vt3D7qLzy5FdsPExpzzL,1587.7590702947846
1idynvcY6MkYs38X6TycTR,https://open.spotify.com/episode/1idynvcY6MkYs38X6TycTR,2116.629909297052
4JLVZYkmNIyVaY8Vk8tBU8,https://open.spotify.com/episode/4JLVZYkmNIyVaY8Vk8tBU8,2307.510566893424
2hGYJwqXC78KD6GY3Iu8t2,https://open.spotify.com/episode/2hGYJwqXC78KD6GY3Iu8t2,4079.1887528344673
3bCRH0Cvgfvpi7dUVkBQbH,https://open.spotify.com/episode/3bCRH0Cvgfvpi7dUVkBQbH,3658.5128344671202
6DlSLS8TUPqGlQsBNhSgPK,https://open.spotify.com/episode/6DlSLS8TUPqGlQsBNhSgPK,2779.010612244898
3OxVhjXoQYKWZjrTl21WRK,https://open.spotify.com/episode/3OxVhjXoQYKWZjrTl21WRK,1176.764081632653
6mentf96xv1IpNPpa2HHP3,https://open.spotify.com/episode/6mentf96xv1IpNPpa2HHP3,1309.2803628117913
0hC5Dgp7dqKbr0F1korUZs,https://open.spotify.com/episode/0hC5Dgp7dqKbr0F1korUZs,3270.4841723356008
552HoxiGoyTM6oFOJ7NGsO,https://open.spotify.com/episode/552HoxiGoyTM6oFOJ7NGsO,2666.6028117913834
056K9IW3zF4NYkGPXtGJai,https://open.spotify.com/episode/056K9IW3zF4NYkGPXtGJai,4774.440634920635
2lH02wiftBp1Eb0AREpH4Q,https://open.spotify.com/episode/2lH02wiftBp1Eb0AREpH4Q,4158.995736961451
3DD7rarqVwp8oLWoHfDayO,https://open.spotify.com/episode/3DD7rarqVwp8oLWoHfDayO,5117.120725623583
0MmZeAJtdBnUqVKhhzNQ6H,https://open.spotify.com/episode/0MmZeAJtdBnUqVKhhzNQ6H,5184.052244897959
1epXHkhzvojHOHFpZcwrlk,https://open.spotify.com/episode/1epXHkhzvojHOHFpZcwrlk,4676.075102040816
5bCwXMPeg479lj3Ov5M8Nf,https://open.spotify.com/episode/5bCwXMPeg479lj3Ov5M8Nf,5234.242176870748
2EMy6u9CWGgkBfbVgE1bn1,https://open.spotify.com/episode/2EMy6u9CWGgkBfbVgE1bn1,3270.8702040816324
39W7fNVPgrrz2GMHiQdNx7,https://open.spotify.com/episode/39W7fNVPgrrz2GMHiQdNx7,3024.244013605442
4Te46Xywn8vrk2FehzEwj7,https://open.spotify.com/episode/4Te46Xywn8vrk2FehzEwj7,2835.9314285714286
5e6K15eplGPOKfLj8gy3cl,https://open.spotify.com/episode/5e6K15eplGPOKfLj8gy3cl,2914.5861224489795
0z2JxfVa7tQY3txjjUksYu,https://open.spotify.com/episode/0z2JxfVa7tQY3txjjUksYu,2353.6210430839
1jagIlqRI4GuFitWjkeQOA,https://open.spotify.com/episode/1jagIlqRI4GuFitWjkeQOA,86.44249433106576
36VAaIb50Ms2DFfJAwvCBy,https://open.spotify.com/episode/36VAaIb50Ms2DFfJAwvCBy,517.2244897959183
44wpZLbXSF1HGjgxBKuhCi,https://open.spotify.com/episode/44wpZLbXSF1HGjgxBKuhCi,546.9257142857143
4f1Fg0u5n2FtOSLevdVtKv,https://open.spotify.com/episode/4f1Fg0u5n2FtOSLevdVtKv,769.854693877551
6Z9Io3dUAimO63z2jGas8Z,https://open.spotify.com/episode/6Z9Io3dUAimO63z2jGas8Z,1477.1722448979592
3vI4uVe7GW3poOYaFnCERA,https://open.spotify.com/episode/3vI4uVe7GW3poOYaFnCERA,4109.049614512472
5EEnYvq5TBGGSBDAjbdUZB,https://open.spotify.com/episode/5EEnYvq5TBGGSBDAjbdUZB,3184.825759637188
5k87beKxQ2J6ftozuRowXW,https://open.spotify.com/episode/5k87beKxQ2J6ftozuRowXW,3667.0577777777776
1CBFLW71lPG2jvu7bRdSwf,https://open.spotify.com/episode/1CBFLW71lPG2jvu7bRdSwf,1558.9645351473923
2kMoXYI8W4Vc6CkCLAHICX,https://open.spotify.com/episode/2kMoXYI8W4Vc6CkCLAHICX,1316.9661678004536
2BDXw52Op3btUXvKQZqERW,https://open.spotify.com/episode/2BDXw52Op3btUXvKQZqERW,1862.6583219954648
6hnXb94BLPSAKV5vvUQFi5,https://open.spotify.com/episode/6hnXb94BLPSAKV5vvUQFi5,1723.849433106576
7LogJuYdkZJ0Gz5UohyUgn,https://open.spotify.com/episode/7LogJuYdkZJ0Gz5UohyUgn,1281.5557369614512
5TjCoWhsJT2vwVvMJ29gPd,https://open.spotify.com/episode/5TjCoWhsJT2vwVvMJ29gPd,31.161179138321994
40CRKuMYJX2mDziuGAjNBG,https://open.spotify.com/episode/40CRKuMYJX2mDziuGAjNBG,125.0162358276644
17OChI1k0gsyds6IPPnBG4,https://open.spotify.com/episode/17OChI1k0gsyds6IPPnBG4,308.34938775510204
6dcu1B4QS4Q1hFk7KTaAiN,https://open.spotify.com/episode/6dcu1B4QS4Q1hFk7KTaAiN,4095.3048299319726
0JFgflkWYVMI0gs9ivzIbx,https://open.spotify.com/episode/0JFgflkWYVMI0gs9ivzIbx,1485.8448979591838
1VSZi1FnKMwNziXpZG1aLg,https://open.spotify.com/episode/1VSZi1FnKMwNziXpZG1aLg,2086.103945578231
4hOnJOmcpTNqwc3hnt77pe,https://open.spotify.com/episode/4hOnJOmcpTNqwc3hnt77pe,1905.824217687075
7qhzrWz8mnfnpDfMJsDhzQ,https://open.spotify.com/episode/7qhzrWz8mnfnpDfMJsDhzQ,2709.5597278911564
1wDtBK10sUXjdksKGVihL1,https://open.spotify.com/episode/1wDtBK10sUXjdksKGVihL1,3046.667029478458
3hIi4HKL9SToYBfvZmWBjU,https://open.spotify.com/episode/3hIi4HKL9SToYBfvZmWBjU,3458.774784580499
43feJ8Nmyo18zfJYBXtwOa,https://open.spotify.com/episode/43feJ8Nmyo18zfJYBXtwOa,2800.08
2wRMKnRo5V3QW4Kny6tOvm,https://open.spotify.com/episode/2wRMKnRo5V3QW4Kny6tOvm,2167.4898866213152
7w1oDIDx95e1c4vOEaQQHx,https://open.spotify.com/episode/7w1oDIDx95e1c4vOEaQQHx,3120.7619047619046
7k0PccQn7DyZQcziQwFlJi,https://open.spotify.com/episode/7k0PccQn7DyZQcziQwFlJi,167.46231292517007
2xfS63gL1v5JmPlSMb2S8u,https://open.spotify.com/episode/2xfS63gL1v5JmPlSMb2S8u,1419.7144671201813
7AjWVrLPJLLMktGPU40CIZ,https://open.spotify.com/episode/7AjWVrLPJLLMktGPU40CIZ,892.9465759637188
5loGYy3CqSLeqcpWEbdEbH,https://open.spotify.com/episode/5loGYy3CqSLeqcpWEbdEbH,276.8195918367347
3XYlfGD2SD9BSNieqPbyeE,https://open.spotify.com/episode/3XYlfGD2SD9BSNieqPbyeE,762.264671201814
4k3RVkAE4j1tSLEPDBacb4,https://open.spotify.com/episode/4k3RVkAE4j1tSLEPDBacb4,421.07065759637186
3PlYSU0Nbv8tfA01DTCY4g,https://open.spotify.com/episode/3PlYSU0Nbv8tfA01DTCY4g,3905.108752834467
4yia4sZQTBdek2CrDtAtiT,https://open.spotify.com/episode/4yia4sZQTBdek2CrDtAtiT,3888.460045351474
5e1I9Z1uk2eP3scSStKrL0,https://open.spotify.com/episode/5e1I9Z1uk2eP3scSStKrL0,2835.85306122449
12Au48gK6G7eKvxvE2Pj0E,https://open.spotify.com/episode/12Au48gK6G7eKvxvE2Pj0E,3587.1360090702947
4VicTy2BO5zd1PGRHv5u0z,https://open.spotify.com/episode/4VicTy2BO5zd1PGRHv5u0z,32.066757369614514
5wDAdc9TDXezbpx9gCzi5b,https://open.spotify.com/episode/5wDAdc9TDXezbpx9gCzi5b,4996.6236734693875
6m7YxFQUNEV3uRgIY64l0y,https://open.spotify.com/episode/6m7YxFQUNEV3uRgIY64l0y,3539.2
0EQif3vhoBeHGpO7QzPYSz,https://open.spotify.com/episode/0EQif3vhoBeHGpO7QzPYSz,157.3384126984127
2SQ68t3P86VJg8f8lCe8ne,https://open.spotify.com/episode/2SQ68t3P86VJg8f8lCe8ne,4237.815873015873
559Bm5f0njXw3ETVBzDJ5q,https://open.spotify.com/episode/559Bm5f0njXw3ETVBzDJ5q,4085.9226530612245
6bYebCtjKjiW9uhUDY8Vyx,https://open.spotify.com/episode/6bYebCtjKjiW9uhUDY8Vyx,4211.504761904762
76kuvinMGErgOpvnRQsHJc,https://open.spotify.com/episode/76kuvinMGErgOpvnRQsHJc,4279.055986394558
3FSDDb8hsKirEXNDIhRFjY,https://open.spotify.com/episode/3FSDDb8hsKirEXNDIhRFjY,493.8652154195011
4UQog08ypRvrr9ieNMaD5M,https://open.spotify.com/episode/4UQog08ypRvrr9ieNMaD5M,419.63102040816324
5OHe56ZgpvsA7lD7LMGKJe,https://open.spotify.com/episode/5OHe56ZgpvsA7lD7LMGKJe,1139.2174149659863
2HsgSCdyPV77lNiCFS8iwo,https://open.spotify.com/episode/2HsgSCdyPV77lNiCFS8iwo,284.7869387755102
07Eu7oar3SING0kkTi8Ycm,https://open.spotify.com/episode/07Eu7oar3SING0kkTi8Ycm,1935.6850793650794
1QjRtz0OJHIs2oqRFRMYm4,https://open.spotify.com/episode/1QjRtz0OJHIs2oqRFRMYm4,1162.0890702947845
5IJS5saFQEEBUdAEiwO57i,https://open.spotify.com/episode/5IJS5saFQEEBUdAEiwO57i,1957.0938775510203
39ck1HuHU7g8HIKLUnWMRP,https://open.spotify.com/episode/39ck1HuHU7g8HIKLUnWMRP,144.7067573696145
5LsG7lMTHdstOs6lIonzr5,https://open.spotify.com/episode/5LsG7lMTHdstOs6lIonzr5,53.336235827664396
1WnYLp7qPCUnJCv7YV3UF1,https://open.spotify.com/episode/1WnYLp7qPCUnJCv7YV3UF1,1619.8225850340136
78Gjurv5J3NexVg4i5FTjP,https://open.spotify.com/episode/78Gjurv5J3NexVg4i5FTjP,1711.820045351474
0uOng73HDi7M9FFfIj9Q3b,https://open.spotify.com/episode/0uOng73HDi7M9FFfIj9Q3b,2457.1791156462587
5CfJ7wGSukrMARhuEFrlyv,https://open.spotify.com/episode/5CfJ7wGSukrMARhuEFrlyv,2733.5227210884354
6uVQhTTnktMv14Ki8Sv1v1,https://open.spotify.com/episode/6uVQhTTnktMv14Ki8Sv1v1,2104.7506802721086
7d6i351X2KTDwgyuxCj18d,https://open.spotify.com/episode/7d6i351X2KTDwgyuxCj18d,2042.705850340136
1wiYx6Qebgyzn83D3mgnU4,https://open.spotify.com/episode/1wiYx6Qebgyzn83D3mgnU4,2520.595736961451
2ooGJcicPmk7hU2rtMF06V,https://open.spotify.com/episode/2ooGJcicPmk7hU2rtMF06V,1875.8240362811791
0fjykf7WqIAA2AlxvlP7ee,https://open.spotify.com/episode/0fjykf7WqIAA2AlxvlP7ee,1058.3356235827664
0ux9XqoeT1zg7YwfLJjTAv,https://open.spotify.com/episode/0ux9XqoeT1zg7YwfLJjTAv,269.3966439909297
55nVA5Q5x78NgDje7jFbtP,https://open.spotify.com/episode/55nVA5Q5x78NgDje7jFbtP,1169.7128344671203
5CuY388mhv5YsgW7l5WMUL,https://open.spotify.com/episode/5CuY388mhv5YsgW7l5WMUL,1548.353015873016
1euNSCwSd8UKvDsnDpA21r,https://open.spotify.com/episode/1euNSCwSd8UKvDsnDpA21r,512.1393197278911
4KElO7ViXxcM8UmhX8pY4H,https://open.spotify.com/episode/4KElO7ViXxcM8UmhX8pY4H,3120.336009070295
6TZ3wQWyEnw4Tjz7DSFqAm,https://open.spotify.com/episode/6TZ3wQWyEnw4Tjz7DSFqAm,3801.1919954648524
1uBV1hVA1OBXf9ADElvrP3,https://open.spotify.com/episode/1uBV1hVA1OBXf9ADElvrP3,1444.815238095238
5nIyp9vPxP9eIq4IxrcIaG,https://open.spotify.com/episode/5nIyp9vPxP9eIq4IxrcIaG,129.3119274376417
6BKM7nTbsXEc9MUL3l7Ng7,https://open.spotify.com/episode/6BKM7nTbsXEc9MUL3l7Ng7,5083.3821315192745
32O3iooVhHhXWTfSXiokmK,https://open.spotify.com/episode/32O3iooVhHhXWTfSXiokmK,769.7414965986394
0aOopTXBHjzz0ujYlYNm3X,https://open.spotify.com/episode/0aOopTXBHjzz0ujYlYNm3X,399.6473469387755
6K2Urxd4PcPDoSCrPTIhuq,https://open.spotify.com/episode/6K2Urxd4PcPDoSCrPTIhuq,1200.4252154195012
48B6EOViJpQI17augBM6Bi,https://open.spotify.com/episode/48B6EOViJpQI17augBM6Bi,4528.843174603175
1etnYHMz7vcc9WymixzotQ,https://open.spotify.com/episode/1etnYHMz7vcc9WymixzotQ,4375.7
2S7xzgQ8yxn3zDUiuIKRT6,https://open.spotify.com/episode/2S7xzgQ8yxn3zDUiuIKRT6,195.95319727891157
38RfgKMmpzoPrObEplVZAE,https://open.spotify.com/episode/38RfgKMmpzoPrObEplVZAE,202.82630385487528
09LvNw0DT7dd75hvwV7RZS,https://open.spotify.com/episode/09LvNw0DT7dd75hvwV7RZS,2555.402448979592
5ujiLKMQxRlAR0rAZm9Wz6,https://open.spotify.com/episode/5ujiLKMQxRlAR0rAZm9Wz6,3969.683446712018
6tE2nyaGe3NiNLemQOzJi9,https://open.spotify.com/episode/6tE2nyaGe3NiNLemQOzJi9,3737.901859410431
2hHH75F8VjPQ2nbYtVJQs6,https://open.spotify.com/episode/2hHH75F8VjPQ2nbYtVJQs6,4574.197551020408
0fjWQ4rSbeojTYhjIonsh3,https://open.spotify.com/episode/0fjWQ4rSbeojTYhjIonsh3,3244.289501133787
